,price,rating,screen_size,brand,tv_size,tv_type,resolution,pixels,hd,is_smart,led_type,resolution_type,screen_pixels,has_wifi,has_ethernet,num_speakers,speaker_output,processor_core,processor_ram,processor_inbuilt_storage,is_ultra_slim,viewing_angle,num_hdmi_ports,num_usb_ports
295,25999,63,43.0,compaq,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,,,,0.0,178.0,2.0,2.0
296,7999,37,32.0,acer,32in, LED TV,missing,1366x768pixels,HD,1,LED,missing,1366x768,,,2,20.0,,,,0.0,178.0,2.0,2.0
297,76999,77,65.0,hisense,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,3,8,0.0,178.0,2.0,2.0
298,59899,69,55.0,lg,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,4.0,2.0
299,140999,80,55.0,lg,55in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,4,60.0,,,,1.0,178.0,,3.0
300,19999,45,32.0,lg,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,0.0,178.0,2.0,2.0
301,46990,68,50.0,lg,50in, LED TV,4K Resolution, 3840x2160pixels,missing,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,4.0,3.0
302,48990,69,55.0,samsung,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,8,0.0,178.0,3.0,1.0
303,152990,83,55.0,sony,55in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,5,50.0,,,16,0.0,178.0,4.0,2.0
304,56990,76,54.72,lg,54.72in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,1.5,8,0.0,178.0,3.0,2.0
305,34999,72,50.0,xiaomi,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,4.0,2,8,0.0,178.0,3.0,2.0
306,39999,72,55.0,xiaomi,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,4.0,2,8,0.0,178.0,3.0,2.0
307,16999,53,32.0,xiaomi,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,24.0,4.0,1.5,8,0.0,178.0,2.0,2.0
308,89990,76,55.0,lg,55in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,8,0.0,178.0,3.0,2.0
309,49970,71,50.0,lg,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
310,47900,70,55.0,lg,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
311,75990,73,48.0,lg,48in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,8,0.0,178.0,3.0,2.0
312,24999,62,43.0,hisense,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
313,41990,67,55.0,lg,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,1.5,8,0.0,178.0,3.0,1.0
314,28990,63,43.0,lg,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,1.5,8,0.0,178.0,3.0,1.0
315,8999,53,32.0,candy,32in, LED TV,1366x768pixels,missing,missing,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,32,0.0,178.0,3.0,2.0
316,9999,48,32.0,thomson,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,30.0,4.0,0.5,4,0.0,178.0,3.0,2.0
317,139699,80,65.0,sony,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,,,0.0,178.0,4.0,2.0
318,20490,55,32.0,panasonic,32in, LED TV,Full HD, 1920x1080pixels,missing,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,1.5,8,0.0,178.0,2.0,2.0
319,33990,72,43.0,samsung,43in, LED TV,4K Resolution, 3840x2160pixels,missing,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,0.0,178.0,3.0,2.0
320,54490,73,55.0,lg,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,4.0,3.0
321,13990,52,32.0,toshiba,32in, LED TV,Full HD, 1920x1080pixels,Full HD,1,missing,missing,1920x1080,1.0,1.0,2,16.0,,1,8,0.0,178.0,2.0,2.0
322,72499,75,60.0,samsung,60in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
323,57100,74,55.0,panasonic,55in, LED TV,4K Resolution, 3840x2160pixels,missing,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,0.0,178.0,3.0,2.0
324,37690,71,43.0,panasonic,43in, LED TV,4K Resolution, 3840x2160pixels,missing,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,0.0,178.0,3.0,2.0
325,62990,69,43.0,sony,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,16,0.0,178.0,4.0,2.0
326,84990,72,65.0,sony,65in, LED TV,4K Resolution, 3840x2160pixels,missing,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
327,25990,48,32.0,sony,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
328,62890,68,55.0,sony,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,,16,0.0,178.0,3.0,2.0
329,22801,53,43.0,hisense,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,1,8,0.0,178.0,2.0,2.0
330,19990,49,32.0,lg,32in, LED TV,1366x768pixels,missing,missing,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,0.0,178.0,2.0,1.0
331,14990,48,32.0,haier,32in, LED TV,1366x768pixels,missing,missing,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
332,132990,79,65.0,samsung,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,0.0,2,40.0,,2.5,8,0.0,178.0,4.0,2.0
333,44899,71,55.0,haier,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,20.0,,,,0.0,178.0,4.0,2.0
334,79990,80,55.0,samsung,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,60.0,,,,0.0,178.0,4.0,2.0
335,66990,75,55.0,samsung,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
336,129990,85,55.0,samsung,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,70.0,,,,0.0,178.0,4.0,3.0
337,182990,87,65.0,samsung,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,70.0,,,,0.0,178.0,4.0,3.0
338,9780,52,32.0,beston,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,,,,1.5,8,0.0,178.0,2.0,3.0
339,30990,55,43.0,haier,43in, LED TV,Full HD, 1920x1080pixels,missing,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
340,64999,78,55.0,vu,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,1,100.0,,3,16,0.0,178.0,4.0,2.0
341,15999,52,32.0,oneplus,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1,8,0.0,178.0,2.0,2.0
342,11675,43,32.0,bpl,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,6.0,,,,0.0,178.0,3.0,2.0
343,11999,53,32.0,impex,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,1,8,0.0,178.0,3.0,2.0
344,20999,68,43.0,kodak,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,2,8,0.0,178.0,3.0,2.0
345,7999,52,32.0,huidi,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,4.0,1,8,0.0,178.0,3.0,2.0
346,5499,32,24.0,marq,24in, LED TV,missing,1366x768pixels,HD,0,LED,missing,1366x768,,,2,20.0,,,,0.0,178.0,2.0,2.0
347,7449,49,32.0,candes,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1,,0.0,178.0,2.0,2.0
348,27999,70,50.0,thomson,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,2,8,0.0,178.0,3.0,2.0
349,35990,67,55.0,bpl,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,8.0,,,,0.0,178.0,3.0,1.0
350,64999,75,55.0,lg,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,4.0,2.0
351,46999,75,55.0,xiaomi,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,40.0,4.0,2,16,0.0,178.0,3.0,2.0
352,41879,66,43.0,lg,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,4.0,,8,0.0,178.0,2.0,1.0
353,124990,80,55.0,sony,55in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,3,30.0,,,,0.0,178.0,4.0,3.0
354,46999,69,55.0,itel,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,2,8,0.0,178.0,3.0,2.0
355,106990,80,65.0,iffalcon,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,,2,16,0.0,178.0,3.0,2.0
356,21990,48,32.0,samsung,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,4,40.0,,,,0.0,178.0,2.0,1.0
357,19490,46,32.0,samsung,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,,,0.0,178.0,2.0,1.0
358,64990,72,50.0,samsung,50in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,4.0,2.0
359,37999,72,50.0,oneplus,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,16,0.0,178.0,3.0,2.0
360,42999,72,55.0,oneplus,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,4,30.0,,2,16,0.0,178.0,3.0,2.0
361,9499,52,32.0,sansui,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1,8,0.0,178.0,2.0,2.0
362,49990,68,55.0,samsung,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,,,0.0,178.0,3.0,1.0
363,33990,64,43.0,samsung,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,,,0.0,178.0,3.0,1.0
364,29990,65,43.0,samsung,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,1.0
365,7999,43,32.0,vw,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,,,0.0,178.0,2.0,2.0
366,7999,46,32.0,foxsky,32in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,0.0,2,30.0,,,,0.0,178.0,2.0,2.0
367,25851,68,43.0,sansui,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,8,0.0,178.0,3.0,2.0
368,18999,54,40.0,sansui,40in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,1,8,0.0,178.0,2.0,2.0
369,27999,72,50.0,nokia,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,48.0,,2,16,0.0,178.0,3.0,2.0
370,108990,83,82.0,xiaomi,82in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,4,40.0,,4,64,1.0,178.0,3.0,2.0
371,25990,66,55.0,xiaomi,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,1.5,8,0.0,178.0,3.0,2.0
372,13490,44,32.0,lg,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,10.0,,,,0.0,178.0,2.0,1.0
373,11499,51,32.0,thomson,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,24.0,,1,8,0.0,178.0,3.0,2.0
374,19499,67,43.0,kodak,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,,2,8,0.0,178.0,3.0,2.0
375,14999,46,32.0,oneplus,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,0.0,178.0,2.0,2.0
376,28990,51,43.0,samsung,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,0.0,2,20.0,,,,0.0,178.0,2.0,1.0
377,12490,29,32.0,samsung,32in,missing,missing,1366x768pixels,HD,1,LED,missing,1366x768,,,2,20.0,,,,0.0,178.0,2.0,1.0
378,10999,52,32.0,xiaomi,32in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,12.0,4.0,1,8,0.0,178.0,2.0,2.0
379,11999,50,32.0,realme,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,4,24.0,,1,8,0.0,178.0,3.0,2.0
380,39999,73,55.0,xiaomi,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,16,0.0,178.0,3.0,2.0
381,215999,79,98.0,redmi,98in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,4,40.0,,4,64,0.0,178.0,3.0,2.0
382,19999,49,40.0,xiaomi,40in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,4.0,1,8,0.0,178.0,3.0,2.0
383,29890,56,43.0,lg,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,4.0,1,4,0.0,178.0,2.0,1.0
384,17629,52,32.0,lg,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,4.0,1,4,0.0,178.0,2.0,1.0
385,15200,34,24.0,samsung,24in, LED TV,missing,1366x768pixels,HD,0,LED,missing,1366x768,,,2,10.0,,,,0.0,178.0,2.0,2.0
386,199989,83,65.0,panasonic,65in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,1.0,178.0,3.0,2.0
387,140989,82,55.0,panasonic,55in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,1.0,178.0,3.0,2.0
388,9199,43,32.0,beethosol,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,24.0,,,,,,2.0,2.0
389,18149,57,43.0,limeberry,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,24.0,,1,8,0.0,178.0,3.0,2.0
390,17999,60,43.0,intex,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
391,11490,48,32.0,sansui,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,4.0,4,0.5,,,3.0,2.0
392,9199,44,32.0,gangnam,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,24.0,,,,,,2.0,2.0
393,8499,43,32.0,gangnam,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,24.0,,,,,,1.0,2.0
394,31490,54,55.0,invanter,55in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,24.0,,1,8,,,2.0,2.0
395,22390,63,43.0,invanter,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,,1,8,,,2.0,2.0
396,18590,52,43.0,invanter,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,24.0,4.0,1,8,,,2.0,2.0
397,16490,48,43.0,invanter,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,24.0,,,,,,2.0,2.0
398,11990,44,32.0,inavnter,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,,,2.0,2.0
399,17490,48,43.0,invanter,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,24.0,4.0,,,,,2.0,2.0
400,19980,45,32.0,panasonic,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,,,2.0,2.0
401,18149,57,43.0,limeberry,43in, LED TV,1920x1083pixels,missing,Full HD,1,LED,missing,1920x1083,1.0,1.0,2,24.0,,1,16,0.0,178.0,2.0,2.0
402,24990,50,50.0,invanter,50in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,24.0,,,,,,2.0,2.0
403,27990,66,43.0,croma,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,4.0,2,16,,,3.0,2.0
404,85999,67,75.0,iffalcon,75in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,4.0,,,,,3.0,2.0
405,27999,70,50.0,sansui,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,0.0,178.0,3.0,2.0
406,15437,47,43.0,panwood,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,,,,,2.0,3.0
407,8999,40,32.0,croma,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,,,,,3.0,2.0
408,7288,47,24.0,zytel,24in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1,8,,,2.0,2.0
409,35990,61,50.0,croma,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
410,15499,50,43.0,kevin,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,,,0.0,178.0,2.0,2.0
411,124990,78,43.0,lg,43in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,3.0
412,28800,61,55.0,starshine,55in, LED TV,4K Resolution, 2160x3840pixels,Ultra HD,1,LED,4K Resolution,2160x3840,1.0,0.0,2,20.0,,,,,,3.0,2.0
413,7590,32,32.0,croma,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,0.0,1.0,2,20.0,,,,,,2.0,2.0
414,2914599,88,97.0,lg,97in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,60.0,,,,,,4.0,2.0
415,74990,67,65.0,samsung,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,1.0
416,18599,57,43.0,aiwa,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,,,,,,2.0,2.0
417,519990,86,77.0,lg,77in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,40.0,,,,,,4.0,3.0
418,91799,74,85.0,tcl,85in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,70.0,,,,,,3.0,2.0
419,68799,72,75.0,tcl,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,70.0,,,,,,3.0,2.0
420,50499,70,65.0,tcl,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,70.0,,,,,,3.0,2.0
421,36699,67,55.0,tcl,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,70.0,,,,,,3.0,2.0
422,226499,74,75.0,hisense,75in, Mini-LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,50.0,,,,,,4.0,3.0
423,126799,71,55.0,hisense,55in, Mini-LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,50.0,,,,,,4.0,3.0
424,171999,73,65.0,hisense,65in, Mini-LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,50.0,,,,,,4.0,3.0
425,49500,66,65.0,starshine,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,20.0,,,,,,3.0,2.0
426,29999,70,55.0,westinghouse,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,48.0,,2,8,0.0,178.0,3.0,2.0
427,61999,72,65.0,xiaomi,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,8,0.0,178.0,3.0,2.0
428,34999,70,50.0,xiaomi,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,8,0.0,178.0,3.0,2.0
429,799990,87,83.0,lg,83in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,40.0,,,,,,4.0,3.0
430,8311799,84,89.0,samsung,89in, Mini-LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,,,,,,1.0,178.0,4.0,3.0
431,22899,62,65.0,redmi,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,1.5,8,,,2.0,2.0
432,24999,54,43.0,xiaomi,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,4.0,1.5,8,0.0,178.0,2.0,2.0
433,22999,54,40.0,xiaomi,40in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,4.0,1.5,8,0.0,178.0,2.0,2.0
434,7299,46,32.0,gangnam,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,24.0,4.0,1,8,,,2.0,2.0
435,40990,69,55.0,impex,55in, LED TV,4K Resolution, 3840x2160pixels,missing,1,LED,4K Resolution,3840x2160,1.0,1.0,2,12.0,,2,16,,,4.0,2.0
436,8098,47,32.0,marq,32in, LED TV,Full HD, 1920x1080pixels,missing,1,LED,missing,1920x1080,1.0,0.0,2,24.0,4.0,,,0.0,178.0,2.0,2.0
437,85990,72,48.0,lg,48in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
438,28990,53,43.0,panasonic,43in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1.5,16,,,3.0,2.0
439,72990,75,65.0,panasonic,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,0.0,178.0,3.0,2.0
440,194499,62,85.0,tcl,85in, QD-Mini LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,7,90.0,,4,64,0.0,,,
441,102999,60,65.0,tcl,65in, QD-Mini LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,7,90.0,,4,64,0.0,,,
442,137299,61,75.0,tcl,75in, QD-Mini LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,7,90.0,,4,64,0.0,,,
443,39999,63,50.0,lloyd,50in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
